name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-16665,NO,1,0,0,0,0,0,0
GENE-16666,NO,1,2013,2046,2141,2633,1680,1608
GENE-16667,NO,1,22,21,16,10,29,16
GENE-16668,NO,1,0,0,0,0,0,0
GENE-16669,NO,1,0,0,0,0,0,0
GENE-16670,NO,1,0,0,0,0,0,0
GENE-16671,NO,1,0,0,0,0,0,0
GENE-16672,NO,1,0,0,0,0,0,0
GENE-16673,NO,1,0,0,0,0,1,0
GENE-16674,NO,1,3,0,3,2,2,4
GENE-16675,NO,1,413,527,389,474,509,479
GENE-16676,NO,1,461,501,381,410,339,360
GENE-16677,NO,1,0,0,0,0,0,0
GENE-16678,NO,1,0,0,0,0,0,0
GENE-16679,NO,1,0,0,0,0,0,0
GENE-16680,NO,1,1,0,1,0,1,1
GENE-16681,NO,1,26,13,40,19,18,11
GENE-16682,NO,1,0,0,0,0,0,0
GENE-16683,NO,1,20,22,16,25,16,23
GENE-16684,NO,1,1,0,1,1,1,0
GENE-16685,NO,1,0,0,0,0,0,0
GENE-16686,NO,1,1,1,0,0,1,0
GENE-16687,NO,1,0,0,0,0,0,0
GENE-16688,NO,1,302,140,713,516,969,412
GENE-16689,NO,1,1,0,0,0,0,0
GENE-16690,NO,1,56,78,74,116,181,121
GENE-16691,NO,1,0,0,0,0,0,0
GENE-16692,NO,1,13,7,6,13,13,13
GENE-16693,NO,1,368,398,375,604,388,850
GENE-16694,NO,1,0,0,0,0,0,0
GENE-16695,NO,1,310,285,273,349,315,367
GENE-16696,NO,1,0,0,0,0,0,0
GENE-16697,NO,1,0,0,0,0,0,0
GENE-16698,NO,1,0,0,0,0,0,0
GENE-16699,NO,1,0,0,0,0,0,0
GENE-16700,NO,1,0,0,0,0,0,0
GENE-16701,NO,1,0,0,0,0,0,0
GENE-16702,NO,1,0,0,0,0,0,0
GENE-16703,NO,1,0,0,0,0,0,0
GENE-16704,NO,1,3019,2719,3090,2640,2404,3662
GENE-16705,NO,1,2,2,2,6,6,3
GENE-16706,NO,1,0,0,0,0,0,0
GENE-16707,NO,1,0,0,0,0,0,0
GENE-16708,NO,1,1025,897,1021,1038,866,1033
GENE-16709,NO,1,6,3,3,3,1,4
GENE-16710,NO,1,0,0,0,0,0,0
GENE-16712,NO,1,0,0,0,0,0,0
GENE-16713,NO,1,0,0,0,0,0,0
GENE-16714,NO,1,0,0,0,0,0,0
GENE-16715,NO,1,1205,1000,1028,1133,1109,1185
GENE-16716,NO,1,149,133,134,104,159,137
GENE-16717,NO,1,11,12,10,9,7,11
GENE-16718,NO,1,0,0,0,0,0,0
GENE-16719,NO,1,1851,1933,1100,2026,1376,1656
GENE-16720,NO,1,0,0,0,0,0,0
GENE-16721,NO,1,0,0,0,0,0,0
GENE-16722,YES,1,0,0,0,0,0,0
GENE-16723,NO,1,0,0,0,0,0,0
GENE-16724,NO,1,4,4,5,0,5,3
GENE-16725,NO,1,0,0,0,0,0,0
GENE-16726,NO,1,0,0,0,0,0,0
GENE-16727,NO,1,371,332,555,498,344,662
GENE-16728,NO,1,28,14,10,13,22,10
GENE-16729,NO,1,0,0,0,0,0,0
GENE-16730,NO,1,0,0,0,0,0,0
GENE-16731,NO,1,0,0,0,0,0,0
GENE-16732,NO,1,364,34,94,32,1,6
GENE-16733,NO,1,73,62,93,84,92,74
GENE-16734,NO,1,8754,3331,5194,3895,2766,3870
GENE-16735,NO,1,0,0,0,0,0,0
GENE-16736,NO,1,0,0,0,0,0,0
GENE-16737,NO,1,0,0,0,0,0,0
GENE-16738,NO,1,210,97,271,107,56,156
GENE-16739,NO,1,0,0,0,0,0,0
GENE-16740,NO,1,0,0,0,0,0,0
GENE-16741,NO,1,0,0,0,0,0,0
GENE-16742,NO,1,2,0,2,1,1,1
GENE-16743,NO,1,0,0,0,0,0,0
GENE-16744,NO,1,6,9,10,10,3,4
GENE-16745,NO,1,0,0,0,0,0,0
GENE-16746,NO,1,0,0,0,0,0,0
GENE-16747,NO,1,0,0,0,0,0,0
GENE-16748,NO,1,0,0,0,0,0,0
GENE-16749,NO,1,0,0,0,0,0,0
GENE-16750,NO,1,0,0,0,0,0,0
GENE-16751,NO,1,13,6,12,20,7,6
GENE-16752,NO,1,0,0,0,0,0,0
GENE-16753,NO,1,0,0,0,0,0,0
GENE-16754,NO,1,322,281,288,270,291,380
GENE-16755,NO,1,0,0,0,0,0,0
GENE-16756,NO,1,13,8,16,16,3,7
GENE-16757,YES,1,2,0,2,0,0,1
GENE-16758,NO,1,0,0,2,1,1,1
GENE-16759,NO,1,53,49,90,52,58,86
GENE-16760,NO,1,1,2,1,3,3,1
GENE-16761,NO,1,28,37,32,20,20,24
GENE-16762,NO,1,142,237,126,169,140,185
GENE-16763,YES,1,0,0,0,0,0,0
GENE-16764,NO,1,0,0,0,0,0,0
GENE-16765,NO,1,0,0,0,0,2,0
GENE-16766,NO,1,0,0,0,0,0,0
GENE-16767,NO,1,0,0,0,0,0,0
GENE-16768,YES,1,0,0,0,0,0,0
GENE-16769,NO,1,0,0,0,0,0,0
GENE-16770,NO,1,0,0,0,0,0,0
GENE-16771,NO,1,0,0,0,0,0,0
GENE-16772,NO,1,0,0,0,0,0,0
GENE-16773,NO,1,33,30,23,23,27,36
GENE-16774,NO,1,0,0,0,0,0,0
GENE-16775,NO,1,0,0,0,0,0,0
GENE-16776,NO,1,0,0,0,0,0,0
GENE-16777,NO,1,0,0,0,0,0,0
GENE-16778,NO,1,0,0,0,0,0,0
GENE-16779,NO,1,0,0,0,0,0,0
GENE-16780,NO,1,4,5,3,3,1,2
GENE-16781,NO,1,0,0,0,0,0,0
GENE-16782,NO,1,0,0,0,0,0,0
GENE-16783,NO,1,164,199,161,173,166,218
GENE-16784,NO,1,0,0,0,0,0,0
GENE-16785,NO,1,0,0,0,0,0,0
GENE-16786,NO,1,0,0,0,0,0,0
GENE-16787,NO,1,0,0,0,0,0,0
GENE-16788,NO,1,0,0,0,0,0,0
GENE-16789,NO,1,0,0,0,0,0,0
GENE-16790,NO,1,0,0,0,0,0,0
GENE-16791,NO,1,324,322,245,319,239,268
GENE-16792,NO,1,0,0,0,0,0,0
GENE-16793,YES,1,0,0,0,0,0,0
GENE-16794,NO,1,0,0,0,0,0,0
GENE-16795,NO,1,0,0,0,0,0,0
GENE-16796,NO,1,0,0,0,0,0,0
GENE-16797,NO,1,0,0,0,0,0,0
GENE-16798,NO,1,83,96,205,108,121,182
GENE-16799,NO,1,0,0,0,0,0,0
GENE-16800,NO,1,1165,400,938,1162,1346,1426
GENE-16801,NO,1,0,0,0,0,0,0
GENE-16802,NO,1,0,0,0,0,0,0
GENE-16803,YES,1,0,0,0,0,0,0
GENE-16804,NO,1,0,0,0,0,0,0
GENE-16805,NO,1,1,0,1,3,0,1
GENE-16806,NO,1,51,17,40,14,32,62
GENE-16807,NO,1,0,0,0,0,0,0
GENE-16808,NO,1,0,0,0,0,0,0
GENE-16809,NO,1,755,632,1286,1065,1609,418
GENE-16810,NO,1,0,0,0,0,0,0
GENE-16811,YES,1,0,0,0,0,0,0
GENE-16812,NO,1,0,0,0,0,0,0
GENE-16813,NO,1,0,0,0,0,0,0
GENE-16814,NO,1,0,0,0,0,0,0
GENE-16815,NO,1,0,0,0,0,0,0
GENE-16816,NO,1,0,0,0,0,0,0
GENE-16817,NO,1,0,0,0,0,0,0
GENE-16818,NO,1,38,39,33,31,55,27
GENE-16819,NO,1,0,0,0,0,0,0
GENE-16820,NO,1,633,569,169,345,417,536
GENE-16821,NO,1,22,14,38,23,29,15
GENE-16822,NO,1,201,211,174,130,330,161
GENE-16823,NO,1,212,250,213,191,187,236
GENE-16824,NO,1,0,0,0,0,0,0
GENE-16825,NO,1,0,0,0,0,0,0
GENE-16826,NO,1,0,0,0,0,0,0
GENE-16827,NO,1,0,0,0,0,0,0
GENE-16828,NO,1,0,0,0,0,0,0
GENE-16829,NO,1,0,0,0,0,0,0
GENE-16830,NO,1,0,0,0,0,0,0
GENE-16831,NO,1,0,0,0,0,0,0
GENE-16832,YES,1,4,2,3,0,0,0
GENE-16833,NO,1,0,0,0,0,0,0
GENE-16834,NO,1,0,0,0,0,0,0
GENE-16835,NO,1,1,1,2,0,0,0
GENE-16836,NO,1,28,44,23,40,41,56
GENE-16837,NO,1,0,0,0,0,0,0
GENE-16838,YES,1,0,0,0,0,0,0
GENE-16839,NO,1,0,0,0,0,0,0
GENE-16840,NO,1,27,27,31,16,26,18
GENE-16841,NO,1,23,20,34,16,20,25
GENE-16842,NO,1,0,0,0,0,0,0
GENE-16843,NO,1,0,0,0,0,0,0
GENE-16844,NO,1,0,0,0,0,0,0
GENE-16845,NO,1,0,0,0,0,0,0
GENE-16846,NO,1,0,0,0,0,0,0
GENE-16847,NO,1,0,0,0,0,0,0
GENE-16848,NO,1,0,0,0,0,0,0
GENE-16849,NO,1,0,0,0,0,0,0
GENE-16850,NO,1,0,0,0,0,0,0
GENE-16851,NO,1,140,138,84,129,78,92
GENE-16852,NO,1,354,432,445,363,306,410
GENE-16853,NO,1,0,0,0,0,0,0
GENE-16854,NO,1,393,281,161,139,334,286
GENE-16855,NO,1,1,0,0,0,0,0
GENE-16856,NO,1,0,0,0,0,0,0
GENE-16857,NO,1,1142,984,1241,1287,1246,1210
GENE-16858,NO,1,0,0,0,0,0,0
GENE-16859,YES,1,0,0,0,0,0,0
GENE-16860,NO,1,0,0,0,0,0,0
GENE-16861,NO,1,0,0,0,0,0,0
GENE-16862,NO,1,0,0,0,0,0,0
GENE-16863,NO,1,0,0,0,0,0,0
GENE-16864,NO,1,0,0,0,0,0,0
GENE-16865,NO,1,13,8,11,19,6,8
GENE-16866,NO,1,321,190,270,226,329,283
GENE-16867,NO,1,0,0,0,0,0,0
GENE-16868,NO,1,0,0,0,0,0,0
GENE-16869,NO,1,24,21,26,26,25,19
GENE-16870,NO,1,0,0,0,0,0,0
GENE-16871,NO,1,109,135,118,120,85,96
GENE-16872,NO,1,0,0,0,0,0,0
GENE-16873,NO,1,73,77,130,114,79,138
GENE-16874,NO,1,0,0,0,0,0,0
GENE-16875,NO,1,0,0,0,0,0,0
GENE-16876,NO,1,477,503,404,410,452,325
GENE-16877,NO,1,0,0,0,0,0,0
GENE-16878,NO,1,37,32,31,32,32,39
GENE-16879,YES,1,0,0,0,0,0,0
GENE-16880,NO,1,14,8,10,11,12,7
GENE-16881,NO,1,514,351,469,577,419,566
GENE-16882,NO,1,34,43,51,38,56,47
GENE-16883,NO,1,185,183,214,280,151,236
GENE-16884,NO,1,0,0,0,0,0,0
GENE-16885,NO,1,0,0,0,0,0,0
GENE-16886,NO,1,0,0,0,0,0,0
GENE-16887,NO,1,52,49,23,15,21,28
GENE-16888,NO,1,39,40,54,30,53,41
GENE-16889,NO,1,28,15,14,16,10,21
GENE-16890,NO,1,0,0,0,0,0,0
GENE-16891,NO,1,99,53,65,94,85,103
GENE-16892,NO,1,0,0,0,0,0,0
GENE-16893,NO,1,111,66,100,101,105,79
GENE-16894,NO,1,0,0,0,0,0,0
GENE-16895,NO,1,0,0,0,0,0,0
GENE-16896,NO,1,0,0,0,0,0,0
GENE-16897,NO,1,0,0,0,0,0,0
GENE-16898,NO,1,70,99,78,90,83,71
GENE-16899,NO,1,0,0,0,0,0,0
GENE-16900,NO,1,0,0,0,0,0,0
GENE-16901,NO,1,0,0,0,0,0,0
GENE-16902,NO,1,273,403,279,281,238,309
GENE-16903,NO,1,0,0,0,1,1,3
GENE-16904,NO,1,0,0,0,0,0,0
GENE-16905,NO,1,19,28,27,32,22,18
GENE-16906,NO,1,0,0,0,0,0,0
GENE-16907,NO,1,415,611,419,483,301,370
GENE-16908,NO,1,0,0,0,0,0,0
GENE-16910,NO,1,281,251,262,240,306,246
GENE-16911,NO,1,0,0,0,0,0,0
GENE-16912,NO,1,0,0,0,0,0,0
GENE-16913,NO,1,0,0,0,0,0,0
GENE-16915,NO,1,5,6,7,6,6,5
GENE-16916,NO,1,0,0,0,0,0,0
GENE-16917,NO,1,2,0,0,1,1,1
GENE-16918,NO,1,0,0,0,0,0,0
GENE-16919,NO,1,0,0,0,0,0,0
GENE-16920,NO,1,0,0,0,0,0,0
GENE-16921,NO,1,0,0,0,0,0,0
GENE-16922,NO,1,0,0,0,0,0,0
GENE-16923,NO,1,0,0,0,0,0,0
GENE-16924,NO,1,0,0,0,0,0,0
GENE-16925,NO,1,0,0,0,0,0,0
GENE-16926,NO,1,193,192,238,203,172,232
GENE-16927,NO,1,35,53,45,54,63,41
GENE-16928,NO,1,0,0,2,1,0,2
GENE-16929,NO,1,0,0,0,0,1,0
GENE-16930,NO,1,0,0,0,0,0,0
GENE-16931,NO,1,0,2,0,0,0,0
GENE-16932,NO,1,0,0,0,0,0,0
GENE-16933,NO,1,96,124,71,76,84,100
GENE-16934,NO,1,0,0,0,0,0,0
GENE-16935,NO,1,0,0,0,0,0,0
GENE-16936,NO,1,0,0,0,0,0,0
GENE-16937,NO,1,0,0,0,0,0,0
GENE-16938,NO,1,547,865,891,767,870,1164
GENE-16939,NO,1,112,118,163,136,90,149
GENE-16940,NO,1,0,0,0,0,0,0
GENE-16941,NO,1,0,0,0,0,0,0
GENE-16942,NO,1,0,0,0,0,0,0
GENE-16943,NO,1,0,0,0,0,0,0
GENE-16944,YES,1,0,0,0,0,0,0
GENE-16945,NO,1,0,0,0,0,0,0
GENE-16946,NO,1,33,20,20,25,15,14
GENE-16947,NO,1,0,0,0,0,0,0
GENE-16948,NO,1,0,0,0,0,0,0
GENE-16949,NO,1,16,29,19,14,23,13
GENE-16950,NO,1,0,0,0,0,0,0
GENE-16951,NO,1,36,32,26,27,41,29
GENE-16952,NO,1,446,254,373,405,305,312
GENE-16953,NO,1,0,0,0,0,0,0
GENE-16954,NO,1,0,0,0,0,0,0
GENE-16955,NO,1,0,0,0,0,0,0
GENE-16956,NO,1,0,0,0,0,0,0
GENE-16957,NO,1,0,0,0,0,0,0
GENE-16958,NO,1,323,214,339,267,241,352
GENE-16959,NO,1,70,92,82,96,91,125
GENE-16960,NO,1,0,1,0,0,0,0
GENE-16961,NO,1,0,0,0,0,0,0
GENE-16962,NO,1,150,67,142,71,40,30
GENE-16963,NO,1,809,1000,858,1053,862,779
GENE-16964,NO,1,0,0,0,0,0,0
GENE-16965,NO,1,0,0,0,0,0,0
GENE-16966,NO,1,216,211,66,217,309,69
GENE-16967,NO,1,0,0,0,0,0,1
GENE-16968,NO,1,0,0,0,0,0,0
GENE-16970,NO,1,0,0,0,0,0,0
GENE-16971,NO,1,0,0,0,0,0,0
GENE-16972,NO,1,0,0,0,0,0,0
GENE-16973,NO,1,6,6,7,5,5,15
GENE-16974,NO,1,0,0,0,0,0,0
GENE-16975,NO,1,0,0,0,0,0,0
GENE-16976,NO,1,0,0,0,0,0,0
GENE-16977,NO,1,4,2,2,6,3,4
GENE-16978,NO,1,0,0,0,0,0,0
GENE-16979,NO,1,0,0,0,0,0,0
GENE-16980,NO,1,0,0,0,0,0,0
GENE-16981,NO,1,0,0,0,0,0,0
GENE-16982,NO,1,0,0,0,0,0,0
GENE-16983,NO,1,0,0,0,0,0,0
GENE-16984,NO,1,245,141,245,154,222,181
GENE-16985,NO,1,0,0,0,0,0,0
GENE-16986,YES,1,0,0,0,0,0,0
GENE-16987,NO,1,0,0,0,0,0,0
GENE-16988,NO,1,0,0,0,0,0,0
GENE-16989,NO,1,0,0,1,5,1,1
GENE-16990,NO,1,0,0,0,0,0,0
GENE-16991,NO,1,0,0,0,0,0,0
GENE-16992,YES,1,0,0,0,0,0,0
GENE-16993,NO,1,0,0,0,0,0,0
GENE-16994,NO,1,328,358,353,384,391,385
GENE-16995,NO,1,85,70,94,83,82,76
GENE-16996,NO,1,0,0,0,0,0,0
GENE-16997,NO,1,0,0,0,0,0,0
GENE-16998,NO,1,0,0,0,0,0,0
GENE-16999,NO,1,0,0,0,0,0,0
GENE-17000,NO,1,0,0,0,0,0,0
GENE-17001,NO,1,0,0,0,0,0,0
GENE-17002,NO,1,0,0,0,0,0,0
GENE-17003,NO,1,0,0,0,0,0,0
GENE-17004,NO,1,100,385,48,19,1031,14
GENE-17005,NO,1,0,0,0,0,0,0
GENE-17006,NO,1,48,60,50,60,44,47
GENE-17007,NO,1,0,0,0,0,0,0
GENE-17008,NO,1,0,0,0,0,0,0
GENE-17009,NO,1,336,370,358,368,301,293
GENE-17010,NO,1,0,0,0,0,0,0
GENE-17011,NO,1,0,0,0,0,0,0
GENE-17012,NO,1,0,0,0,0,0,0
GENE-17013,NO,1,0,0,0,0,0,0
GENE-17014,NO,1,11,14,6,14,14,10
GENE-17015,NO,1,95,85,131,130,121,72
GENE-17016,NO,1,0,0,0,0,0,0
GENE-17017,NO,1,0,0,0,0,0,0
GENE-17018,NO,1,0,0,0,0,0,0
GENE-17019,NO,1,693,473,442,548,706,666
GENE-17020,NO,1,0,0,0,0,0,0
GENE-17021,NO,1,436,445,409,409,381,466
GENE-17022,NO,1,0,0,0,0,0,0
GENE-17023,NO,1,0,0,0,0,0,0
GENE-17024,NO,1,1,1,0,3,2,0
GENE-17025,NO,1,0,0,0,0,0,0
GENE-17026,YES,1,0,0,0,0,0,0
GENE-17027,NO,1,0,0,0,0,0,0
GENE-17028,NO,1,0,0,0,0,0,0
GENE-17029,NO,1,0,0,0,0,0,0
GENE-17030,NO,1,0,0,0,0,0,0
GENE-17031,NO,1,398,550,569,490,562,582
GENE-17032,NO,1,4,0,1,0,2,0
GENE-17033,NO,1,0,0,0,0,0,0
GENE-17034,NO,1,159,214,301,220,234,140
GENE-17035,NO,1,0,0,0,0,0,0
GENE-17036,NO,1,0,0,0,0,0,0
GENE-17037,NO,1,0,0,0,0,0,0
GENE-17038,NO,1,0,0,0,0,0,0
GENE-17039,NO,1,0,0,0,0,0,0
GENE-17040,NO,1,0,0,0,0,0,0
GENE-17041,NO,1,0,0,0,0,0,0
GENE-17042,NO,1,0,0,0,0,0,0
GENE-17043,NO,1,0,0,0,0,0,0
GENE-17044,NO,1,0,0,0,0,0,0
GENE-17045,NO,1,387,151,384,388,449,302
GENE-17046,NO,1,173,142,181,124,132,160
GENE-17047,NO,1,0,0,0,0,0,0
GENE-17048,NO,1,18,17,21,27,23,27
GENE-17049,NO,1,0,0,0,0,0,0
GENE-17050,NO,1,0,0,0,1,1,2
GENE-17051,NO,1,0,0,0,0,0,0
GENE-17052,NO,1,0,0,0,0,0,0
GENE-17053,NO,1,0,0,0,0,0,0
GENE-17054,NO,1,0,0,0,0,0,0
GENE-17055,NO,1,34,27,19,19,29,35
GENE-17056,NO,1,669,622,582,579,495,534
GENE-17057,NO,1,0,0,0,0,0,0
GENE-17058,NO,1,16,12,15,13,10,16
GENE-17059,NO,1,29,29,26,30,41,36
GENE-17060,NO,1,404,387,298,318,353,380
GENE-17061,NO,1,0,0,0,0,0,0
GENE-17062,NO,1,0,0,0,0,0,0
GENE-17063,NO,1,0,0,0,0,0,0
GENE-17064,NO,1,5,7,6,7,8,8
GENE-17065,NO,1,0,0,0,0,0,0
GENE-17066,NO,1,0,0,0,0,0,0
GENE-17067,NO,1,162,175,157,165,171,183
GENE-17068,NO,1,0,0,0,0,0,0
GENE-17069,NO,1,0,0,0,0,0,0
GENE-17070,NO,1,0,0,0,0,0,0
GENE-17071,NO,1,2121,2563,2344,2109,2660,2161
GENE-17072,NO,1,35,18,36,25,43,32
GENE-17073,NO,1,1,2,2,1,1,6
GENE-17074,NO,1,0,0,0,0,0,0
GENE-17075,NO,1,0,0,0,0,0,0
GENE-17076,YES,1,0,0,0,0,0,0
GENE-17077,NO,1,0,0,0,0,0,0
GENE-17078,NO,1,1547,1172,1622,1500,1597,1617
GENE-17079,NO,1,0,0,0,0,0,0
GENE-17080,NO,1,0,0,0,0,0,0
GENE-17081,NO,1,0,0,0,0,0,0
GENE-17082,NO,1,0,0,0,0,0,0
GENE-17083,NO,1,0,0,0,0,0,0
GENE-17084,NO,1,0,0,0,0,0,0
GENE-17085,NO,1,15,8,10,10,16,17
GENE-17086,NO,1,0,0,0,0,0,0
GENE-17087,NO,1,0,0,0,0,0,0
GENE-17088,YES,1,0,0,0,0,0,0
GENE-17089,NO,1,0,0,0,0,0,0
GENE-17090,NO,1,1730,1994,1753,1811,2114,1974
GENE-17091,NO,1,1547,1913,2111,1678,2013,1505
GENE-17092,NO,1,0,0,0,0,0,0
GENE-17093,NO,1,3,3,8,6,11,3
GENE-17094,NO,1,385,445,413,302,403,444
GENE-17095,NO,1,0,0,0,0,0,0
GENE-17096,NO,1,0,0,0,0,0,0
GENE-17097,NO,1,0,0,0,0,0,0
GENE-17098,NO,1,0,0,0,0,0,0
GENE-17099,NO,1,0,0,0,0,0,0
GENE-17100,NO,1,0,0,0,0,0,0
GENE-17101,NO,1,0,0,0,0,0,0
GENE-17102,NO,1,0,0,0,0,0,0
GENE-17103,NO,1,20,14,14,11,21,10
GENE-17104,NO,1,0,0,0,0,0,0
GENE-17105,NO,1,4,3,3,6,4,7
GENE-17106,NO,1,17,19,21,10,19,14
GENE-17108,NO,1,0,0,0,0,0,0
GENE-17109,NO,1,0,0,0,0,0,0
GENE-17110,NO,1,0,0,0,0,0,0
GENE-17111,NO,1,8,10,5,8,11,6
GENE-17112,NO,1,0,0,0,0,0,0
GENE-17113,NO,1,0,0,0,0,0,0
GENE-17114,NO,1,0,0,0,0,0,0
GENE-17115,NO,1,206,183,171,190,152,309
GENE-17116,NO,1,0,0,0,0,0,0
GENE-17117,NO,1,0,0,0,0,0,0
GENE-17118,NO,1,0,0,0,0,0,0
GENE-17119,NO,1,2,1,0,1,0,1
GENE-17120,NO,1,0,0,0,0,0,0
GENE-17121,NO,1,0,0,0,0,0,0
GENE-17122,NO,1,82,123,115,95,89,111
GENE-17123,NO,1,0,0,0,0,0,0
GENE-17124,NO,1,0,0,0,0,0,0
GENE-17125,NO,1,78,129,410,106,198,42
GENE-17126,NO,1,0,0,0,0,0,0
GENE-17127,NO,1,6,0,7,4,2,2
GENE-17128,NO,1,0,0,0,0,0,0
GENE-17129,NO,1,16,28,76,65,35,73
GENE-17130,NO,1,0,0,0,0,0,0
GENE-17131,NO,1,0,0,0,0,0,0
GENE-17132,NO,1,1,0,2,1,1,3
GENE-17133,NO,1,0,0,0,0,0,0
GENE-17134,NO,1,12,14,11,11,6,13
GENE-17135,NO,1,0,0,0,2,0,0
GENE-17136,NO,1,0,0,0,0,0,0
GENE-17137,NO,1,0,0,0,0,0,0
GENE-17139,YES,1,0,0,0,0,0,0
GENE-17140,NO,1,5,2,5,3,4,0
GENE-17141,NO,1,0,0,0,0,0,0
GENE-17142,NO,1,0,0,0,0,0,0
GENE-17143,NO,1,0,0,0,0,0,0
GENE-17144,NO,1,0,0,0,0,0,0
GENE-17145,NO,1,0,0,0,0,0,0
GENE-17146,NO,1,2,1,3,2,4,2
GENE-17147,NO,1,0,0,0,0,0,0
GENE-17148,NO,1,244,251,242,227,288,259
GENE-17149,NO,1,0,0,0,0,0,0
GENE-17150,NO,1,0,0,0,0,0,0
GENE-17151,NO,1,0,2,1,1,1,3
GENE-17152,NO,1,0,0,0,0,0,0
GENE-17153,NO,1,1,1,1,0,2,2
GENE-17154,NO,1,0,0,0,0,0,0
GENE-17155,NO,1,24,15,22,18,19,15
GENE-17156,NO,1,104,105,101,118,102,102
GENE-17157,NO,1,0,0,0,0,0,0
GENE-17158,NO,1,111,67,7,223,22,123
GENE-17159,NO,1,68,67,60,90,49,39
GENE-17160,NO,1,0,0,0,0,0,0
GENE-17161,NO,1,0,0,0,0,0,0
GENE-17162,NO,1,717,880,979,819,749,871
GENE-17163,NO,1,0,0,0,0,0,0
GENE-17164,NO,1,2006,1988,2440,1904,2268,2014
GENE-17165,NO,1,0,0,0,0,0,0
GENE-17166,NO,1,0,0,0,0,0,0
GENE-17167,NO,1,0,0,0,0,0,0
GENE-17168,NO,1,0,0,0,0,0,0
GENE-17169,NO,1,0,0,0,0,0,0
GENE-17170,NO,1,912,791,687,708,553,881
GENE-17171,NO,1,429,86,90,93,149,217
GENE-17172,NO,1,0,0,0,0,0,0
GENE-17173,NO,1,62,62,63,63,68,71
GENE-17174,NO,1,0,0,0,0,0,0
GENE-17175,NO,1,0,0,0,0,0,0
GENE-17176,NO,1,248,850,1242,2233,1092,2604
GENE-17177,NO,1,433,432,389,405,308,366
GENE-17178,NO,1,0,0,0,0,0,0
GENE-17179,NO,1,0,0,0,0,0,0
GENE-17180,NO,1,481,276,266,246,313,374
GENE-17181,NO,1,3,2,1,2,1,3
GENE-17182,NO,1,0,0,0,0,0,0
GENE-17183,YES,1,0,0,0,0,0,0
GENE-17184,NO,1,0,0,0,0,0,0
GENE-17185,NO,1,0,0,0,0,0,0
GENE-17186,NO,1,0,0,0,0,0,0
GENE-17187,NO,1,0,0,0,0,0,0
GENE-17188,NO,1,459,375,371,368,318,389
GENE-17189,YES,1,0,0,0,0,0,0
GENE-17190,NO,1,58,25,58,26,53,50
GENE-17191,NO,1,0,0,0,0,0,0
GENE-17192,NO,1,0,0,0,0,0,0
GENE-17193,NO,1,0,0,0,0,0,0
GENE-17194,NO,1,2,0,0,1,3,0
GENE-17195,NO,1,0,0,0,0,0,0
GENE-17196,NO,1,511,589,669,746,541,585
GENE-17197,NO,1,271,301,335,279,367,273
GENE-17198,NO,1,3,5,1,3,1,2
GENE-17199,NO,1,0,0,0,0,0,0
GENE-17200,NO,1,296,304,310,285,318,243
GENE-17201,NO,1,0,0,0,0,0,0
GENE-17202,NO,1,0,0,0,0,0,0
GENE-17203,NO,1,0,0,0,0,0,0
GENE-17204,NO,1,25,11,9,4,4,6
GENE-17205,NO,1,0,0,0,0,0,0
GENE-17206,NO,1,0,0,0,0,0,0
GENE-17207,NO,1,0,0,0,0,0,0
GENE-17208,YES,1,0,0,0,0,0,0
GENE-17209,NO,1,0,0,0,0,0,0
GENE-17210,NO,1,293,77,120,342,11,334
GENE-17211,NO,1,0,0,0,0,0,0
GENE-17212,NO,1,0,0,0,0,0,0
GENE-17213,NO,1,2,0,2,2,1,2
GENE-17214,NO,1,511,620,393,524,307,272
GENE-17215,NO,1,1,1,0,2,1,0
GENE-17216,NO,1,0,0,0,0,0,0
GENE-17217,NO,1,0,0,0,0,0,0
GENE-17218,NO,1,31,29,40,32,46,54
GENE-17219,NO,1,0,0,0,0,0,0
GENE-17220,NO,1,2,0,1,3,1,2
GENE-17221,NO,1,0,0,0,0,0,0
GENE-17222,NO,1,0,0,0,0,0,0
GENE-17223,NO,1,0,0,0,0,0,0
GENE-17224,NO,1,0,0,0,0,0,0
GENE-17225,NO,1,63,50,57,46,58,50
GENE-17226,NO,1,0,0,0,0,0,0
GENE-17227,NO,1,1213,1016,1146,1115,1194,1112
GENE-17228,NO,1,16,20,13,21,21,29
GENE-17229,NO,1,1669,2105,2137,2132,1283,1981
GENE-17230,YES,1,0,0,0,0,0,0
GENE-17231,NO,1,0,0,0,0,0,0
GENE-17232,NO,1,0,0,0,0,2,0
GENE-17233,NO,1,1,0,0,0,0,0
GENE-17234,NO,1,0,0,0,0,0,0
GENE-17235,NO,1,0,0,0,0,0,0
GENE-17236,NO,1,0,0,0,0,0,0
GENE-17237,NO,1,0,0,0,0,0,0
GENE-17238,NO,1,0,0,0,0,0,0
GENE-17239,NO,1,481,279,190,606,335,515
GENE-17240,NO,1,13,10,18,8,19,17
GENE-17241,NO,1,42,54,46,45,55,48
GENE-17242,NO,1,0,0,0,1,1,0
GENE-17243,NO,1,257,228,197,193,263,252
GENE-17244,NO,1,0,0,0,0,0,0
GENE-17245,NO,1,0,0,0,0,0,0
GENE-17246,NO,1,0,0,0,0,0,0
GENE-17247,NO,1,0,0,0,0,0,0
GENE-17248,NO,1,8,8,5,7,7,4
